Net wages by nuts3,
Ft,
KSH,
nuts3,Value
Bács-Kiskun,292438
Baranya,286499
Békés,255655
Borsod-Abaúj-Zemplén,271297
Budapest,422052
Csongrád-Csanád,294772
Fejér,333636
Győr-Moson-Sopron,357758
Hajdú-Bihar,286271
Heves,314155
Jász-Nagykun-Szolnok,277126
Komárom-Esztergom,337948
Nógrád,265437
Pest,309942
Somogy,275255
Szabolcs-Szatmár-Bereg,241855
Tolna,317790
Vas,313062
Veszprém,307603
Zala,277055
